356,12 Stout Street,Rx Papi /,19 November 2021,Cloud Rap,4.58,928
357,Basketball Shoes,"Black Country, New Road",4 February 2022,Post-Rock,4.53,7000
358,One Hundred Years,The Cure,3 May 1982,Gothic Rock,4.57,3000
359,Parabola,Tool,15 May 2001,Alternative Metal,4.57,3000
360,Da Art of Storytellin' (Part 1),OutKast,29 September 1998,Conscious Hip Hop,4.57,2000
361,Thuggin',Freddie Gibbs & Madlib,18 March 2014,Gangsta Rap,4.57,2000
362,Space Song,Beach House,28 August 2015,Dream Pop,4.57,2000
363,"Nuthin' but a ""G"" Thang",Dr. Dre,15 December 1992,G-Funk,4.57,1000
364,Vaudeville Villain,Viktor Vaughn,16 September 2003,Abstract Hip Hop,4.58,1000
365,3030,Deltron 3030,23 May 2000,Abstract Hip Hop,4.58,1000
366,"Rocket Man (I Think It's Going to Be a Long, Long Time)",Elton John,14 April 1972,Piano Rock,4.59,822
367,Last Caress,The Misfits,7 January 1980,Horror Punk,4.59,739
368,Should Have Known Better,Sufjan Stevens,12 March 2015,Indie Folk,4.56,3000
369,Schism,Tool,15 January 2001,Progressive Metal,4.57,3000
370,13 Angels Standing Guard 'Round the Side of Your Bed,A Silver Mt. Zion,13 March 2000,Chamber Music,4.58,946
371,These Walls,Kendrick Lamar,15 March 2015,Neo-Soul,4.52,11000
372,Empire Ants,Gorillaz,9 March 2010,Electropop,4.56,3000
373,Trailer Trash,Modest Mouse,18 November 1997,Midwest Emo,4.57,2000
374,Reptilia,The Strokes,28 October 2003,Post-Punk Revival,4.57,2000
375,Juicy,The Notorious B.I.G.,13 September 1994,Conscious Hip Hop,4.57,2000
376,Uncle Albert / Admiral Halsey,Paul McCartney /,17 May 1971,Progressive Pop,4.57,2000
377,Untitled (How Does It Feel),D'Angelo,25 January 2000,Neo-Soul,4.58,1000
378,The Night: Nights in White Satin,The Moody Blues with The London Festival Orchestra,10 November 1967,Baroque Pop,4.58,1000
379,Moonage Daydream,David Bowie,16 June 1972,Glam Rock,4.55,6000
380,Time: The Donut of the Heart,J Dilla,7 February 2006,Instrumental Hip Hop,4.57,2000
381,I Love You,"Lil B ""The BasedGod""",18 January 2011,Cloud Rap,4.56,673
382,A Change Is Gonna Come,Sam Cooke,1 March 1964,Deep Soul,4.59,527
383,Good Intentions Paving Company,Joanna Newsom,23 February 2010,Singer-Songwriter,4.59,539
384,Let Down,Radiohead,16 June 1997,Post-Britpop,4.51,13000
385,[untitled],Boris,25 December 2003,Noise Rock,4.57,2000
386,Anything,Adrianne Lenker,2 September 2020,Indie Folk,4.57,1000
387,Bizarre Love Triangle,New Order,29 September 1986,Synthpop,4.57,1000
388,Take Five,The Dave Brubeck Quartet,21 September 1959,Cool Jazz,4.58,1000
389,I See It Too.,The Brave Little Abacus,1 August 2009,Midwest Emo,4.58,1000
390,Sabotage,Beastie Boys,31 May 1994,Rap Rock,4.57,867
391,The Glowing Man,Swans,17 May 2017,Noise Rock,4.77,351
392,Really Doe,Danny Brown,19 September 2016,Hardcore Hip Hop,4.54,5000
393,Cloudbusting,Kate Bush,16 September 1985,Baroque Pop,4.55,4000
394,Sugar / Tzu,black midi,12 July 2022,Jazz-Rock,4.55,4000
395,Angel of Death,Slayer,7 October 1986,Thrash Metal,4.57,2000
396,"Oba, lá vem ela",Jorge Ben,September 1970,MPB,4.57,927
397,(Don't Fear) The Reaper,Blue Öyster Cult,21 May 1976,Psychedelic Rock,4.57,870
398,Doves,Armand Hammer,27 February 2024,Experimental,4.58,380
399,Exit Music (For a Film),Radiohead,16 June 1997,Art Rock,4.51,13000
400,Heart of Gold,Neil Young,17 January 1972,Country Rock,4.57,2000
401,I Want You (She's So Heavy),The Beatles,26 September 1969,Blues Rock,4.53,8000
402,No Ordinary Love,Sade,8 October 1992,Smooth Soul,4.57,2000
403,...And the Cat Turned to Smoke,Orchid,4 December 2000,Screamo,4.58,936
404,Passing Me By,The Pharcyde,24 November 1992,Jazz Rap,4.60,351
405,"Gone, Gone / Thank You","Tyler, The Creator",17 May 2019,Psychedelic Pop,4.53,8000
406,Children of the Grave,Black Sabbath,21 July 1971,Heavy Metal,4.56,3000
407,Mayonaise,Smashing Pumpkins,26 July 1993,Shoegaze,4.56,3000
408,One Beer,MF DOOM,16 November 2004,Abstract Hip Hop,4.56,3000
409,Walkin,Denzel Curry,24 January 2022,Conscious Hip Hop,4.56,3000
410,Vitamin C,Can,September 1972,Krautrock,4.57,2000
411,Flashing Lights,Kanye West,11 September 2007,Pop Rap,4.54,6000
412,For Whom the Bell Tolls,Metallica,27 July 1984,Heavy Metal,4.55,4000
413,"Tonight, Tonight",The Smashing Pumpkins,23 October 1995,Symphonic Rock,4.56,2000
414,Headboard,Lil Ugly Mane,12 October 2021,Shoegaze,4.56,2000
415,I Want You (Vocal),Marvin Gaye,16 March 1976,Funk,4.59,472
416,Shine On You Crazy Diamond (6-9),Pink Floyd,12 September 1975,Progressive Rock,4.53,8000
417,Svefn-g-englar,Sigur Rós,12 June 1999,Post-Rock,4.55,3000
418,Vordhosbn,Aphex Twin,22 October 2001,Drill and Bass,4.57,2000
419,The Times They Are A-Changin',Bob Dylan,10 February 1964,Singer-Songwriter,4.57,1000
420,Ghost of Perdition,Opeth,30 August 2005,Progressive Metal,4.57,1000
421,The Glow,The Microphones,26 September 2000,Slacker Rock,4.58,855
422,Broke,Modest Mouse,26 March 1996,Midwest Emo,4.58,657
423,Figaro,Madvillain,23 March 2004,Abstract Hip Hop,4.54,5000
424,It's Not Up to You,Björk,10 August 2001,Art Pop,4.54,5000
425,Helena,My Chemical Romance,8 June 2004,Emo-Pop,4.56,3000
426,The Rainbow / Eden / Desire,Talk Talk,16 September 1988,Post-Rock,4.56,2000
427,Kiss Another Day Goodbye,David Kauffman /,1984,Contemporary Folk,4.58,662
428,Raid,Madvillain,23 March 2004,Abstract Hip Hop,4.54,6000
429,Sound and Vision,David Bowie,14 January 1977,Art Rock,4.55,4000
430,Isn't She Lovely,Stevie Wonder,28 September 1976,Pop Soul,4.55,3000
431,Electric Relaxation,A Tribe Called Quest,9 November 1993,Jazz Rap,4.56,2000
432,"쇠사슬 (Ahhhh, These Chains!)",Mid-Air Thief공중도둑,31 July 2018,Folktronica,4.56,2000
433,Watermelon in Easter Hay,Frank Zappa,19 November 1979,Progressive Rock,4.59,413
434,California Dreamin',The Mama's and The Papa's,November 1965,Sunshine Pop,4.57,878
435,Woolworm,Indian Summer,9 July 2019,Post-Hardcore,4.59,429
436,La grasa de las capitales,Serú Girán,19 August 1979,Progressive Rock,4.56,688
437,Dirty Boy,Cardiacs,10 June 1996,Progressive Rock,4.58,579
438,Get Got,Death Grips,26 February 2012,Abstract Hip Hop,4.53,7000
439,3rd Planet,Modest Mouse,13 June 2000,Indie Rock,4.56,2000
440,Random Rules,Silver Jews,20 October 1998,Alt-Country,4.57,890
441,Princess Cuts Mah Wrist,Black Kray,21 May 2014,Cloud Rap,4.62,289
442,No More Parties in LA,Kanye West,18 January 2016,Hip Hop,4.53,6000
443,Disintegration,The Cure,2 May 1989,Gothic Rock,4.54,5000
444,Beat It,Michael Jackson,30 November 1982,Pop Rock,4.55,4000
445,I Would Hurt a Fly,Built to Spill,28 January 1997,Indie Rock,4.56,2000
446,The City,The Dismemberment Plan,26 October 1999,Indie Rock,4.56,2000
447,Band on the Run,Wings,7 December 1973,Progressive Pop,4.56,1000
448,Lazy Eye,Silversun Pickups,25 July 2006,Indie Rock,4.58,536
449,Dance Yrself Clean,LCD Soundsystem,19 April 2014,Indietronica,4.76,282
450,The Girl From Ipanema,Stan Getz & João Gilberto,March 1964,Bossa nova,4.55,1000
451,Fast Car,Tracy Chapman,1 April 1988,Singer-Songwriter,4.57,846
452,Digital Love,Daft Punk,13 March 2001,French House,4.53,5000
453,Dancing With the Moonlit Knight,Genesis,12 October 1973,Symphonic Prog,4.56,2000
454,Award Tour,A Tribe Called Quest,9 November 1993,Jazz Rap,4.55,2000
455,White Rabbit,Jefferson Airplane,1 February 1967,Psychedelic Rock,4.56,1000
456,The Gun Song,Car Seat Headrest,23 August 2013,Singer-Songwriter,4.56,688
457,Frou-Frou Foxes in Midsummer Fires,Cocteau Twins,17 September 1990,Dream Pop,4.54,4000
458,Terminus,Unwound,17 April 2001,Post-Rock,4.55,2000
459,Giant Steps,John Coltrane,27 January 1960,Post-Bop,4.56,2000
460,The Killing Moon,Echo & The Bunnymen,20 January 1984,Post-Punk,4.57,1000
461,I Just Threw Out the Love of My Dreams,Weezer,29 October 1996,Power Pop,4.59,421
462,Fancy Clown,Madvillain,23 March 2004,Abstract Hip Hop,4.53,5000
463,"Lover, You Should've Come Over",Jeff Buckley,23 August 1994,Alternative Rock,4.54,4000
464,Them Bones,Alice in Chains,29 September 1992,Alternative Metal,4.55,3000
465,Pale Blue Eyes,The Velvet Underground,March 1969,Folk Pop,4.55,3000
466,Sometimes,My Bloody Valentine,11 November 1991,Shoegaze,4.51,8000
467,B.Y.O.B.,System of a Down,17 May 2005,Alternative Metal,4.55,2000
468,Welcome to Hell,black midi,9 May 2022,Brutal Prog,4.53,4000
469,Tabú,Gustavo Cerati,28 June 1999,Art Rock,4.55,2000
470,Runnin',The Pharcyde,14 November 1995,Boom Bap,4.58,521
471,Dunkelheit,Burzum,31 January 1996,Atmospheric Black Metal,4.54,2000
472,A Forest,The Cure,8 April 1980,Gothic Rock,4.55,2000
473,Reckoner,Radiohead,10 October 2007,Art Rock,4.51,10000
474,I Don't Like,Chief Keef,11 March 2012,Chicago Drill,4.55,1000
475,Child in Time,Deep Purple,3 June 1970,Progressive Rock,4.56,1000
476,Bulls on Parade,Rage Against the Machine,30 March 1996,Rap Metal,4.56,1000
477,Things Behind the Sun,Nick Drake,25 February 1972,Contemporary Folk,4.54,4000
478,What Do You Want Me to Say?,The Dismemberment Plan,1 November 1997,Indie Rock,4.55,2000
479,Redbone,Childish Gambino,17 November 2016,Psychedelic Soul,4.55,2000
480,Dead Horses,Natural Snow Buildings,2003,Post-Rock,4.59,337
481,Ladies and Gentlemen We Are Floating in Space,Spiritualized®,16 June 1997,Dream Pop,4.55,2000
482,Love You to Death,Type O Negative,20 August 1996,Gothic Metal,4.57,947
483,Death & Romance,Magdalena Bay,28 May 2024,Neo-Psychedelia,4.53,5000
484,Heaven Knows I'm Miserable Now,The Smiths,21 May 1984,Jangle Pop,4.55,2000
485,Bang Yer Head,Portraits of Past,1996,Screamo,4.59,338
486,i,Kendrick Lamar,23 September 2014,Conscious Hip Hop,4.50,10000
487,Say It Ain't So,Weezer,10 May 1994,Alternative Rock,4.53,5000
488,See You Again,"Tyler, The Creator",21 July 2017,Neo-Soul,4.53,5000
489,Bodys,Car Seat Headrest,2 November 2011,Post-Punk Revival,4.53,5000
490,The End,The Doors,4 January 1967,Psychedelic Rock,4.53,4000
491,Lateralis,Tool,15 May 2001,Progressive Metal,4.55,2000
492,Break On Through (To the Other Side),The Doors,4 January 1967,Psychedelic Rock,4.54,4000
493,Mr. Tambourine Man,Bob Dylan,22 March 1965,Contemporary Folk,4.55,2000
494,Care of Cell 44,The Zombies,24 November 1967,Sunshine Pop,4.55,2000
495,Here Come the Rome Plows,Drive Like Jehu,26 April 1994,Noise Rock,4.56,1000
496,Dead Presidents II (New Lyrics),Jay-Z,25 June 1996,Boom Bap,4.56,1000
497,Iron Galaxy,Cannibal Ox,20 March 2001,Abstract Hip Hop,4.56,795
498,Moment of Truth,Gang Starr,31 March 1998,Conscious Hip Hop,4.56,806
499,It Ain't Hard to Tell,Nas,19 April 1994,Boom Bap,4.53,5000
500,I Was Always Cold,Natural Snow Buildings,2003,Ambient,4.59,321
501,Chocolate Matter,Sweet Trip,13 August 2002,Shoegaze,4.54,3000
502,The Diamond Sea,Sonic Youth,26 September 1995,Post-Rock,4.56,916
503,Symbolic,Death,21 March 1995,Technical Death Metal,4.54,2000
504,Swimming Pools (Drank) (Extended Version),Kendrick Lamar,22 October 2012,Pop Rap,4.51,8000
505,Bigmouth Strikes Again,The Smiths,22 May 1986,Jangle Pop,4.52,6000
506,"Trio and Group Dancers (Stop! Look! And Sing Songs of Revolutions!) / Single Solos and Group Dance (Saint and Sinner Join in Merriment on Battle Front) / Group and Solo Dance (Of Love, Pain, and Passioned Revolt, Then Farewell, My Beloved, 'Til It's Freedom Day)",Mingus,July 1963,Avant-Garde Jazz,4.54,3000
507,"Fare Thee Well, Miss Carousel",Townes Van Zandt,September 1969,Folk Rock,4.56,1000
508,Roygbiv,Boards of Canada,1996,Downtempo,4.54,2000
509,Living for the City,Stevie Wonder,3 August 1973,Funk,4.55,2000
510,Kiss of Life,Sade,11 November 1992,Smooth Soul,4.55,2000
511,Avalanche,Leonard Cohen,17 March 1971,Chamber Folk,4.55,1000
512,Head in the Ceiling Fan,Title Fight,25 September 2012,Shoegaze,4.57,637
513,Luv(sic),Nujabes /,9 December 2015,Jazz Rap,4.57,662
514,Stickerbush Symphony,David Wise,1 October 1995,Downtempo,4.75,304
515,Washer,Slint,27 March 1991,Slowcore,4.52,6000
516,Helter Skelter,The Beatles,22 November 1968,Hard Rock,4.52,5000
517,Int'l Players Anthem (I Choose You),UGK,7 August 2007,Dirty South,4.57,278
518,"Harder, Better, Faster, Stronger",Daft Punk,13 March 2001,French House,4.53,5000
519,Today,Smashing Pumpkins,19 June 1993,Alternative Rock,4.54,3000
520,Knees,Injury Reserve,11 August 2021,Experimental Hip Hop,4.53,3000
521,Love Will Tear Us Apart,Joy Division,20 June 1980,Post-Punk,4.57,680
522,Head Over Heels,Tears for Fears,25 February 1985,Synthpop,4.54,2000
523,Fortunate Son,Creedence Clearwater Revival,19 September 1969,Swamp Rock,4.55,1000
524,The Show Must Go On,Queen,4 February 1991,Symphonic Rock,4.56,1000
525,Dead Cowboy,Lightning Bolt,18 October 2005,Noise Rock,4.56,505
526,October All Over,Unwound,17 April 2001,Indie Rock,4.54,2000
527,Drunk Drivers / Killer Whales,Car Seat Headrest,24 March 2016,Indie Rock,4.54,2000
528,Don't Cry,J Dilla,7 February 2006,Instrumental Hip Hop,4.54,2000
529,Baby Birch,Joanna Newsom,23 February 2010,Singer-Songwriter,4.55,1000
530,All Delighted People (Original Version),Sufjan Stevens,20 August 2010,Progressive Pop,4.56,512
531,Smells Like Teen Spirit,Nirvana,24 September 1991,Grunge,4.51,7000
532,Good News,Mac Miller,9 January 2020,Neo-Soul,4.54,2000
533,Be (Intro),Common,24 May 2005,Conscious Hip Hop,4.56,1000
534,Transmission,Joy Division,16 November 1979,Post-Punk,4.55,1000
535,Doo Wop (That Thing),Lauryn Hill,25 August 1998,Neo-Soul,4.54,2000
536,The Boxer,Simon and Garfunkel,21 March 1969,Folk Pop,4.55,2000
537,Cygnus....Vismund Cygnus,The Mars Volta,1 March 2005,Progressive Rock,4.54,2000
538,Niño condenado,Invisible,29 September 1976,Progressive Rock,4.54,1000
539,Can't Get You Out of My Head,Kylie,17 September 2001,Dance-Pop,4.55,1000
540,So You Wanna Be a Superhero,Carissa's Wierd,6 August 2002,Slowcore,4.55,1000
541,Electric Eye,Judas Priest,14 July 1982,Heavy Metal,4.55,1000
542,One Day,UGK,30 July 1996,Dirty South,4.56,675
543,N.I.B.,Black Sabbath,13 February 1970,Heavy Metal,4.53,3000
544,Below the Salt,Unwound,17 April 2001,Post-Rock,4.54,2000
545,Hold On Magnolia,Songs: Ohia,4 March 2003,Alt-Country,4.54,2000
546,ゆきこさん,Midoriミドリ,14 May 2008,Post-Hardcore,4.54,2000
547,Here's Where the Story Ends,The Sundays,15 January 1990,Jangle Pop,4.55,1000
548,It's Catching Up,NoMeansNo,23 October 1989,Post-Hardcore,4.55,1000
549,Moanin',Charlie Mingus,March 1960,Post-Bop,4.56,663
550,When It Rain,Danny Brown,14 June 2016,Experimental Hip Hop,4.52,5000
551,Porcelain Slightly,Lil Ugly Mane,14 September 2021,Neo-Psychedelia,4.54,2000
552,The Ending of Dramamine,Car Seat Headrest,31 October 2014,Post-Rock,4.53,1000
553,My Mind Went Blank,Point Blank,1994,Chopped and Screwed,4.56,567
554,En la ciudad de la furia,Soda Stereo,15 September 1988,Post-Punk,4.54,460
555,Iron Man,Black Sabbath,18 September 1970,Heavy Metal,4.51,6000
556,Thriller,Michael Jackson,30 November 1982,Dance-Pop,4.53,4000
557,Subterranean Homesick Blues,Bob Dylan,8 March 1965,Blues Rock,4.54,2000
558,What Would I Want? Sky,Animal Collective,23 November 2009,Neo-Psychedelia,4.55,899
559,Fazers,King Geedorah,17 June 2003,Abstract Hip Hop,4.55,1000
560,Birdhouse in Your Soul,They Might Be Giants,5 January 1990,Indie Pop,4.55,899
561,Pillars,Sunny Day Real Estate,8 September 1998,Midwest Emo,4.56,627
562,All I Need,Radiohead,10 October 2007,Art Pop,4.49,10000
563,Life's a Bitch,Nas,19 April 1994,Jazz Rap,4.52,5000
564,Ballad of Big Nothing,Elliott Smith,25 February 1997,Indie Folk,4.53,4000
565,Image,Magdalena Bay,10 July 2024,Synthpop,4.52,5000
566,Cherub Rock,Smashing Pumpkins,19 June 1993,Alternative Rock,4.53,3000
567,Mercy Mercy Me (The Ecology),Marvin Gaye,21 May 1971,Soul,4.53,3000
568,Aquamarine,Danger Mouse /,13 July 2022,Abstract Hip Hop,4.54,2000
569,Cherry Waves,Deftones,31 October 2006,Shoegaze,4.54,2000
570,宗教,Sheena Ringo椎名林檎,23 February 2003,Progressive Pop,4.55,1000
571,What Deaner Was Talkin' About,Ween,27 September 1994,Indie Pop,4.55,1000
572,Eye Know,De La Soul,23 January 1989,Jazz Rap,4.55,1000
573,Bonny,Prefab Sprout,22 June 1985,Sophisti-Pop,4.55,980
574,Cities in Dust,Siouxsie & The Banshees,18 October 1985,New Wave,4.56,696
575,Pink + White,Frank Ocean,20 August 2016,Contemporary R&B,4.51,6000
576,The Sound,Swans,1997,Post-Rock,4.71,989
577,Daydreaming,Radiohead,6 May 2016,Ambient Pop,4.51,5000
578,Cry for Me,Magdalena Bay,23 August 2024,Euro-Disco,4.52,5000
579,I Luv the Valley OH!,Xiu Xiu,17 February 2004,Indie Rock,4.54,938
580,Hipercandombe,La Máquina de Hacer Pájaros,September 1977,Progressive Rock,4.56,533
581,Cowboy Dan,Modest Mouse,18 November 1997,Post-Hardcore,4.53,2000
582,Tried and True,Ween,5 August 2003,Neo-Psychedelia,4.54,3000
583,In Between Days,The Cure,9 July 1985,Jangle Pop,4.54,2000
584,Needle in the Hay,Elliott Smith,9 January 1995,Indie Folk,4.54,2000
585,Alvin Row,Avey Tare /,31 July 2000,Neo-Psychedelia,4.53,2000
586,Dancing Queen,ABBA,16 August 1976,Euro-Disco,4.54,1000
587,Seven,Sunny Day Real Estate,10 May 1994,Post-Hardcore,4.54,1000
588,Not That I'm Anywhere,Cities Aviv,13 November 2012,Abstract Hip Hop,4.57,327
589,"Lloyd, I'm Ready to Be Heartbroken",Camera Obscura,15 May 2006,Twee Pop,4.56,582
590,Here Comes Your Man,Pixies,17 April 1989,Indie Rock,4.52,4000
591,Maggot Brain,Funkadelic,12 July 1971,Psychedelic Rock,4.53,2000
592,I Wanna Be Your Dog,The Stooges,5 August 1969,Garage Rock,4.54,1000
593,1539 N. Calvert,JPEGMAFIA,19 January 2018,Cloud Rap,4.53,3000
594,Survival of the Fittest,Mobb Deep,25 April 1995,Boom Bap,4.54,2000
595,Search and Destroy,The Stooges,7 February 1973,Garage Rock,4.54,2000
596,Um girassol da cor de seu cabelo,Lô Borges,March 1972,Psychedelic Pop,4.54,1000
597,Straight Outta Compton,N.W.A,25 January 1989,Gangsta Rap,4.54,1000
598,The Shoes of the Fisherman's Wife Are Some Jive Ass Slippers,Charles Mingus,February 1972,Avant-Garde Jazz,4.55,675
599,Fugitives,N.O.D.,1996,Cloud Rap,4.56,408
600,Peaches en Regalia,Frank Zappa,10 October 1969,Jazz-Rock,4.53,2000
601,Another Star,Stevie Wonder,28 September 1976,Latin Disco,4.53,2000
602,We're in This Together,Nine Inch Nails,21 September 1999,Industrial Rock,4.54,1000
603,They'll Only Miss You When You Leave,Carissa's Wierd,6 August 2002,Slowcore,4.54,1000
604,Eyesore,Women,28 September 2010,Post-Punk,4.55,910
605,Jolene,Dolly Parton,September 1973,Country Pop,4.55,637
606,Never Ending Math Equation,Modest Mouse,5 May 1998,Midwest Emo,4.55,631
607,Stakes Is High,De La Soul,2 July 1996,East Coast Hip Hop,4.57,386
608,Crosseyed and Painless,Talking Heads,September 1980,New Wave,4.51,6000
609,Introvert,Little Simz,21 April 2021,Conscious Hip Hop,4.53,3000
610,Clint Eastwood,Gorillaz,2000,Abstract Hip Hop,4.53,2000
611,Moya,Godspeed You Black Emperor!,29 March 1999,Post-Rock,4.53,2000
612,Daydream,Fishmans,24 July 1997,Dream Pop,4.54,2000
613,Fiery Gun Hand,Cardiacs,10 June 1996,Art Punk,4.55,595
614,Mortal Man,Kendrick Lamar,15 March 2015,Interview,4.48,10000
615,Sister Ray,The Velvet Underground,30 January 1968,Noise Rock,4.51,3000
616,Alicia Key$ (80DimeBag$ Remix),Black Kray,23 February 2013,Cloud Rap,4.53,1000
617,Hypnotize,The Notorious B.I.G.,25 March 1997,East Coast Hip Hop,4.55,744
618,Twinz (Deep Cover 98),Big Pun,28 April 1998,Boom Bap,4.56,408
619,Hazel,Far Apart,November 1997,Emo,4.56,403
620,One More Time,Daft Punk,2000,French House,4.50,5000
621,El anillo del Capitán Beto,Invisible,29 September 1976,Progressive Rock,4.53,2000
622,"Komm, susser Tod / 甘き死よ、来たれ (M-10 Director's Edit.Version)",Arianne Schreiber,26 September 1997,Baroque Pop,4.72,344
623,u,Kendrick Lamar,15 March 2015,Experimental Hip Hop,4.48,11000
624,The Mollusk,Ween,24 June 1997,Psychedelic Folk,4.53,2000
625,Track 10,Charli XCX,15 December 2017,Bubblegum Bass,4.52,2000
626,Don't Stop 'Til You Get Enough,Michael Jackson,10 August 1979,Disco,4.53,2000
627,Sabbath Bloody Sabbath,Black Sabbath,October 1973,Heavy Metal,4.53,2000
628,Never Catch Me,Flying Lotus,3 September 2014,Abstract Hip Hop,4.54,920
